"","uf","cod_ibge","ano","bimestre","conta","gasto_liquidado"
"2486","MS",50,2019,4,"Difusão do Conhecimento Científico e Tecnológico",63924.02
"2487","MS",50,2019,5,"Ciência e Tecnologia",774051.11
"2488","MS",50,2019,5,"Desenvolvimento Científico",695675.54
"2489","MS",50,2019,5,"Difusão do Conhecimento Científico e Tecnológico",78375.57
"2490","MS",50,2019,6,"Ciência e Tecnologia",301353.75
"2491","MS",50,2019,6,"Desenvolvimento Científico",160855.41
"2492","MS",50,2019,6,"Difusão do Conhecimento Científico e Tecnológico",140498.34
"2493","MS",50,2020,1,"Ciência e Tecnologia",2505353.15
"2494","MS",50,2020,1,"Desenvolvimento Científico",2165565.85
"2495","MS",50,2020,1,"Difusão do Conhecimento Científico e Tecnológico",339787.3
"2496","MS",50,2020,2,"Ciência e Tecnologia",333570.62
"2497","MS",50,2020,2,"Desenvolvimento Científico",62200
"2498","MS",50,2020,2,"Difusão do Conhecimento Científico e Tecnológico",271370.62
"2499","MS",50,2020,3,"Ciência e Tecnologia",339756.14
"2500","MS",50,2020,3,"Desenvolvimento Científico",62200
"2501","MS",50,2020,3,"Difusão do Conhecimento Científico e Tecnológico",277556.14
"2502","MS",50,2020,4,"Ciência e Tecnologia",1106753.08
"2503","MS",50,2020,4,"Desenvolvimento Científico",118985.29
"2504","MS",50,2020,4,"Difusão do Conhecimento Científico e Tecnológico",987767.79
"2505","MS",50,2020,5,"Ciência e Tecnologia",5822136.4
"2506","MS",50,2020,5,"Desenvolvimento Científico",4121617.11
"2507","MS",50,2020,5,"Difusão do Conhecimento Científico e Tecnológico",1700519.29
"2508","MS",50,2020,6,"Ciência e Tecnologia",1645902.62
"2509","MS",50,2020,6,"Desenvolvimento Científico",145475
"2510","MS",50,2020,6,"Difusão do Conhecimento Científico e Tecnológico",1500427.62
"2511","MS",50,2021,1,"Ciência e Tecnologia",2370677.64
"2512","MS",50,2021,1,"Desenvolvimento Científico",986632.36
"2513","MS",50,2021,1,"Difusão do Conhecimento Científico e Tecnológico",1384045.28
"2514","MS",50,2021,2,"Ciência e Tecnologia",1588324.1
"2515","MS",50,2021,2,"Desenvolvimento Científico",811438.92
"2516","MS",50,2021,2,"Difusão do Conhecimento Científico e Tecnológico",776885.18
"2517","MS",50,2021,3,"Ciência e Tecnologia",1314438.46
"2518","MS",50,2021,3,"Desenvolvimento Científico",88878.56
"2519","MS",50,2021,3,"Difusão do Conhecimento Científico e Tecnológico",1225559.9
"2520","MS",50,2021,4,"Ciência e Tecnologia",2539256.5
"2521","MS",50,2021,4,"Desenvolvimento Científico",180575.84
"2522","MS",50,2021,4,"Difusão do Conhecimento Científico e Tecnológico",2358680.66
"2523","MS",50,2021,5,"Ciência e Tecnologia",6111592.12
"2524","MS",50,2021,5,"Desenvolvimento Científico",2684974.16
"2525","MS",50,2021,5,"Difusão do Conhecimento Científico e Tecnológico",3426617.96
"2526","MS",50,2021,6,"Ciência e Tecnologia",4148045.14
"2527","MS",50,2021,6,"Desenvolvimento Científico",793500
"2528","MS",50,2021,6,"Difusão do Conhecimento Científico e Tecnológico",3354545.14
"2529","MS",50,2022,1,"Ciência e Tecnologia",4556259.59
"2530","MS",50,2022,1,"Desenvolvimento Científico",3226485.86
"2531","MS",50,2022,1,"Difusão do Conhecimento Científico e Tecnológico",1329773.73
"2532","MS",50,2022,2,"Ciência e Tecnologia",8889986.83
"2533","MS",50,2022,2,"Desenvolvimento Científico",7156811.21
"2534","MS",50,2022,2,"Difusão do Conhecimento Científico e Tecnológico",1733175.62
"2535","MS",50,2022,3,"Ciência e Tecnologia",2178543.82
"2536","MS",50,2022,3,"Desenvolvimento Científico",466754.17
"2537","MS",50,2022,3,"Difusão do Conhecimento Científico e Tecnológico",1693060.83
"2538","MS",50,2022,3,"FU19 - Demais Subfunções",18728.82
"2539","MS",50,2022,4,"Ciência e Tecnologia",21168755.25
"2540","MS",50,2022,4,"Desenvolvimento Científico",19672328.54
"2541","MS",50,2022,4,"Difusão do Conhecimento Científico e Tecnológico",1477697.89
"2542","MS",50,2022,4,"FU19 - Demais Subfunções",18728.82
"2543","MS",50,2022,5,"Ciência e Tecnologia",9439207.45
"2544","MS",50,2022,5,"Desenvolvimento Científico",6016256.35
"2545","MS",50,2022,5,"Difusão do Conhecimento Científico e Tecnológico",3405993.51
"2546","MS",50,2022,5,"FU19 - Demais Subfunções",16957.59
"2547","MS",50,2022,6,"Ciência e Tecnologia",11440584.1
"2548","MS",50,2022,6,"Desenvolvimento Científico",9866045.33
"2549","MS",50,2022,6,"Difusão do Conhecimento Científico e Tecnológico",1552523.04
"2550","MS",50,2022,6,"FU19 - Demais Subfunções",22015.73
"2551","MS",50,2023,1,"Ciência e Tecnologia",2152134.95
"2552","MS",50,2023,1,"Desenvolvimento Científico",165196.02
"2553","MS",50,2023,1,"Difusão do Conhecimento Científico e Tecnológico",1976731.88
"2554","MS",50,2023,1,"FU19 - Demais Subfunções",10207.05
"2555","MS",50,2023,2,"Ciência e Tecnologia",3267869.42
"2556","MS",50,2023,2,"Desenvolvimento Científico",1193688.19
"2557","MS",50,2023,2,"Difusão do Conhecimento Científico e Tecnológico",2074181.23
"2558","MS",50,2023,3,"Ciência e Tecnologia",9849734.52
"2559","MS",50,2023,3,"Desenvolvimento Científico",4984020.04
"2560","MS",50,2023,3,"Difusão do Conhecimento Científico e Tecnológico",4865714.48
"2561","MS",50,2023,4,"Ciência e Tecnologia",11139457.71
"2562","MS",50,2023,4,"Desenvolvimento Científico",8014484.17
"2563","MS",50,2023,4,"Difusão do Conhecimento Científico e Tecnológico",3124973.54
"2564","MS",50,2023,5,"Ciência e Tecnologia",7460718.47
"2565","MS",50,2023,5,"Desenvolvimento Científico",5694253.15
"2566","MS",50,2023,5,"Difusão do Conhecimento Científico e Tecnológico",1766465.32
"2567","MS",50,2023,6,"Ciência e Tecnologia",9852596.53
"2568","MS",50,2023,6,"Desenvolvimento Científico",2391647.27
"2569","MS",50,2023,6,"Difusão do Conhecimento Científico e Tecnológico",7460949.26
"2570","MS",50,2024,1,"Ciência e Tecnologia",3532590.41
"2571","MS",50,2024,1,"Difusão do Conhecimento Científico e Tecnológico",3532590.41
"2572","MS",50,2024,2,"Ciência e Tecnologia",9413679.08
"2573","MS",50,2024,2,"Difusão do Conhecimento Científico e Tecnológico",9413679.08
"2574","MS",50,2024,3,"Ciência e Tecnologia",7412426.11
"2575","MS",50,2024,3,"Difusão do Conhecimento Científico e Tecnológico",7412426.11
"2576","MS",50,2024,4,"Ciência e Tecnologia",5228024.65
"2577","MS",50,2024,4,"Difusão do Conhecimento Científico e Tecnológico",5228024.65
"2578","MS",50,2024,5,"Ciência e Tecnologia",15888956.87
"2579","MS",50,2024,5,"Difusão do Conhecimento Científico e Tecnológico",15888956.87
"2580","MS",50,2024,6,"Ciência e Tecnologia",7192699.63
"2581","MS",50,2024,6,"Difusão do Conhecimento Científico e Tecnológico",7192699.63
"2582","MS",50,2025,1,"Ciência e Tecnologia",3643056.61
"2583","MS",50,2025,1,"Difusão do Conhecimento Científico e Tecnológico",3643056.61
"2584","MS",50,2025,2,"Ciência e Tecnologia",11406742.97
"2585","MS",50,2025,2,"Difusão do Conhecimento Científico e Tecnológico",11406742.97
"2586","MT",51,2017,6,"Ciência e Tecnologia",35525340.93
"2587","MT",51,2017,6,"Difusão do Conhecimento Científico e Tecnológico",5947278.91
"2588","MT",51,2018,1,"Ciência e Tecnologia",5005958.23
"2589","MT",51,2018,1,"Difusão do Conhecimento Científico e Tecnológico",396000
"2590","MT",51,2018,1,"FU19 - Administração Geral",4604648.23
"2591","MT",51,2018,1,"FU19 - Demais Subfunções",5310
"2592","MT",51,2018,2,"Ciência e Tecnologia",9714215.31
"2593","MT",51,2018,2,"Difusão do Conhecimento Científico e Tecnológico",1121357
"2594","MT",51,2018,2,"FU19 - Administração Geral",5043438.06
"2595","MT",51,2018,2,"FU19 - Demais Subfunções",3549420.25
"2596","MT",51,2018,3,"Ciência e Tecnologia",9753791.72
"2597","MT",51,2018,3,"Difusão do Conhecimento Científico e Tecnológico",489922.46
"2598","MT",51,2018,3,"FU19 - Administração Geral",5025627.83
"2599","MT",51,2018,3,"FU19 - Demais Subfunções",4238241.43
"2600","MT",51,2018,4,"Ciência e Tecnologia",9753791.72
"2601","MT",51,2018,4,"Difusão do Conhecimento Científico e Tecnológico",489922.46
"2602","MT",51,2018,4,"FU19 - Administração Geral",5025627.83
"2603","MT",51,2018,4,"FU19 - Demais Subfunções",4238241.43
"2604","MT",51,2018,5,"Ciência e Tecnologia",13046194.93
"2605","MT",51,2018,5,"Difusão do Conhecimento Científico e Tecnológico",2126456.22
"2606","MT",51,2018,5,"FU19 - Administração Geral",5314385.7
"2607","MT",51,2018,5,"FU19 - Demais Subfunções",5605353.01
"2608","MT",51,2018,6,"Ciência e Tecnologia",18680409.14
"2609","MT",51,2018,6,"Difusão do Conhecimento Científico e Tecnológico",3119606.32
"2610","MT",51,2018,6,"FU19 - Administração Geral",6334289.28
"2611","MT",51,2018,6,"FU19 - Demais Subfunções",9226513.54
"2612","MT",51,2019,1,"Ciência e Tecnologia",4387135.46
"2613","MT",51,2019,1,"Difusão do Conhecimento Científico e Tecnológico",323099.17
"2614","MT",51,2019,1,"FU19 - Administração Geral",4054546.29
"2615","MT",51,2019,1,"FU19 - Demais Subfunções",9490
"2616","MT",51,2019,2,"Ciência e Tecnologia",5190576.1
"2617","MT",51,2019,2,"Difusão do Conhecimento Científico e Tecnológico",1076544.81
"2618","MT",51,2019,2,"FU19 - Administração Geral",4028464.41
"2619","MT",51,2019,2,"FU19 - Demais Subfunções",85566.88
"2620","MT",51,2019,3,"Ciência e Tecnologia",8038447.07
"2621","MT",51,2019,3,"Difusão do Conhecimento Científico e Tecnológico",849856.87
"2622","MT",51,2019,3,"FU19 - Administração Geral",4956208.8
"2623","MT",51,2019,3,"FU19 - Demais Subfunções",2232381.4
"2624","MT",51,2019,4,"Ciência e Tecnologia",9108348.99
"2625","MT",51,2019,4,"Difusão do Conhecimento Científico e Tecnológico",1805904.31
"2626","MT",51,2019,4,"FU19 - Administração Geral",5002067.01
"2627","MT",51,2019,4,"FU19 - Demais Subfunções",2300377.67
"2628","MT",51,2019,5,"Ciência e Tecnologia",8025849.32
"2629","MT",51,2019,5,"Difusão do Conhecimento Científico e Tecnológico",1145867.15
"2630","MT",51,2019,5,"FU19 - Administração Geral",4061784.88
"2631","MT",51,2019,5,"FU19 - Demais Subfunções",2818197.29
"2632","MT",51,2019,6,"Ciência e Tecnologia",11668884.14
"2633","MT",51,2019,6,"Difusão do Conhecimento Científico e Tecnológico",3700819.8
"2634","MT",51,2019,6,"FU19 - Administração Geral",5697436.16
"2635","MT",51,2019,6,"FU19 - Demais Subfunções",2270628.18
"2636","MT",51,2020,1,"Ciência e Tecnologia",4243241.17
"2637","MT",51,2020,1,"Difusão do Conhecimento Científico e Tecnológico",893259.91
"2638","MT",51,2020,1,"FU19 - Administração Geral",3348991.26
"2639","MT",51,2020,1,"FU19 - Demais Subfunções",990
"2640","MT",51,2020,2,"Ciência e Tecnologia",6312801.06
"2641","MT",51,2020,2,"Difusão do Conhecimento Científico e Tecnológico",2131574.28
"2642","MT",51,2020,2,"FU19 - Administração Geral",4174746.78
"2643","MT",51,2020,2,"FU19 - Demais Subfunções",6480
"2644","MT",51,2020,3,"Ciência e Tecnologia",5594554.78
"2645","MT",51,2020,3,"Difusão do Conhecimento Científico e Tecnológico",1203719.84
"2646","MT",51,2020,3,"FU19 - Administração Geral",4235176.05
"2647","MT",51,2020,3,"FU19 - Demais Subfunções",155658.89
"2648","MT",51,2020,4,"Ciência e Tecnologia",8914302.86
"2649","MT",51,2020,4,"Difusão do Conhecimento Científico e Tecnológico",2599444.82
"2650","MT",51,2020,4,"FU19 - Administração Geral",3860863.44
"2651","MT",51,2020,4,"FU19 - Demais Subfunções",2453994.6
"2652","MT",51,2020,5,"Ciência e Tecnologia",6742195.65
"2653","MT",51,2020,5,"Difusão do Conhecimento Científico e Tecnológico",930204.51
"2654","MT",51,2020,5,"FU19 - Administração Geral",3957246.35
"2655","MT",51,2020,5,"FU19 - Demais Subfunções",1854744.79
"2656","MT",51,2020,6,"Ciência e Tecnologia",10869297.78
"2657","MT",51,2020,6,"Difusão do Conhecimento Científico e Tecnológico",3310899.21
"2658","MT",51,2020,6,"FU19 - Administração Geral",5118388.02
"2659","MT",51,2020,6,"FU19 - Demais Subfunções",2440010.55
"2660","MT",51,2021,1,"Ciência e Tecnologia",3933126.67
"2661","MT",51,2021,1,"Difusão do Conhecimento Científico e Tecnológico",602165.62
"2662","MT",51,2021,1,"FU19 - Administração Geral",3296461.05
"2663","MT",51,2021,1,"FU19 - Demais Subfunções",34500
"2664","MT",51,2021,2,"Ciência e Tecnologia",5060994.42
"2665","MT",51,2021,2,"Difusão do Conhecimento Científico e Tecnológico",1240631.24
"2666","MT",51,2021,2,"FU19 - Administração Geral",3787782.18
"2667","MT",51,2021,2,"FU19 - Demais Subfunções",32581
"2668","MT",51,2021,3,"Ciência e Tecnologia",7857692.44
"2669","MT",51,2021,3,"Difusão do Conhecimento Científico e Tecnológico",2577368.78
"2670","MT",51,2021,3,"FU19 - Administração Geral",4912723.92
"2671","MT",51,2021,3,"FU19 - Demais Subfunções",367599.74
"2672","MT",51,2021,4,"Ciência e Tecnologia",10864565.78
"2673","MT",51,2021,4,"Difusão do Conhecimento Científico e Tecnológico",3316547.26
"2674","MT",51,2021,4,"FU19 - Administração Geral",4422316.26
"2675","MT",51,2021,4,"FU19 - Demais Subfunções",3125702.26
"2676","MT",51,2021,5,"Ciência e Tecnologia",8481152.15
"2677","MT",51,2021,5,"Difusão do Conhecimento Científico e Tecnológico",2386397.47
"2678","MT",51,2021,5,"FU19 - Administração Geral",4970650.45
"2679","MT",51,2021,5,"FU19 - Demais Subfunções",1124104.23
"2680","MT",51,2021,6,"Ciência e Tecnologia",12270791.78
"2681","MT",51,2021,6,"Difusão do Conhecimento Científico e Tecnológico",3894823.35
"2682","MT",51,2021,6,"FU19 - Administração Geral",6212662.64
"2683","MT",51,2021,6,"FU19 - Demais Subfunções",2163305.79
"2684","MT",51,2022,1,"Ciência e Tecnologia",5704513.13
"2685","MT",51,2022,1,"Difusão do Conhecimento Científico e Tecnológico",595834.36
"2686","MT",51,2022,1,"FU19 - Administração Geral",5036813.93
"2687","MT",51,2022,1,"FU19 - Demais Subfunções",71864.84
"2688","MT",51,2022,2,"Ciência e Tecnologia",11266558.13
"2689","MT",51,2022,2,"Difusão do Conhecimento Científico e Tecnológico",5185882.71
"2690","MT",51,2022,2,"FU19 - Administração Geral",6007872.25
"2691","MT",51,2022,2,"FU19 - Demais Subfunções",72803.17
"2692","MT",51,2022,3,"Ciência e Tecnologia",9372037.41
"2693","MT",51,2022,3,"Difusão do Conhecimento Científico e Tecnológico",2110502.23
"2694","MT",51,2022,3,"FU19 - Administração Geral",6788917.66
"2695","MT",51,2022,3,"FU19 - Demais Subfunções",472617.52
"2696","MT",51,2022,4,"Ciência e Tecnologia",14647755.33
"2697","MT",51,2022,4,"Difusão do Conhecimento Científico e Tecnológico",4578839.99
"2698","MT",51,2022,4,"FU19 - Administração Geral",6066383.96
"2699","MT",51,2022,4,"FU19 - Demais Subfunções",4002531.38
"2700","MT",51,2022,5,"Ciência e Tecnologia",21051786.81
"2701","MT",51,2022,5,"Difusão do Conhecimento Científico e Tecnológico",11537876.04
"2702","MT",51,2022,5,"FU19 - Administração Geral",6919616.93
"2703","MT",51,2022,5,"FU19 - Demais Subfunções",2594293.84
"2704","MT",51,2022,6,"Ciência e Tecnologia",37277986.37
"2705","MT",51,2022,6,"Difusão do Conhecimento Científico e Tecnológico",14518604.44
"2706","MT",51,2022,6,"FU19 - Administração Geral",9790964.31
"2707","MT",51,2022,6,"FU19 - Demais Subfunções",12968417.62
"2708","MT",51,2023,1,"Ciência e Tecnologia",8110082.34
"2709","MT",51,2023,1,"Difusão do Conhecimento Científico e Tecnológico",1493806.95
"2710","MT",51,2023,1,"FU19 - Administração Geral",6512523.51
"2711","MT",51,2023,1,"FU19 - Demais Subfunções",103751.88
"2712","MT",51,2023,2,"Ciência e Tecnologia",16124625.31
"2713","MT",51,2023,2,"Difusão do Conhecimento Científico e Tecnológico",6969755.74
"2714","MT",51,2023,2,"FU19 - Administração Geral",8556798.91
"2715","MT",51,2023,2,"FU19 - Demais Subfunções",598070.66
"2716","MT",51,2023,3,"Ciência e Tecnologia",23918887.77
"2717","MT",51,2023,3,"Difusão do Conhecimento Científico e Tecnológico",8589071.39
"2718","MT",51,2023,3,"FU19 - Administração Geral",8524180.67
"2719","MT",51,2023,3,"FU19 - Demais Subfunções",6805635.71
"2720","MT",51,2023,4,"Ciência e Tecnologia",25040181.08
"2721","MT",51,2023,4,"Difusão do Conhecimento Científico e Tecnológico",4167603.99
"2722","MT",51,2023,4,"FU19 - Administração Geral",8285335.83
"2723","MT",51,2023,4,"FU19 - Demais Subfunções",12587241.26
"2724","MT",51,2023,5,"Ciência e Tecnologia",29881256.96
"2725","MT",51,2023,5,"Difusão do Conhecimento Científico e Tecnológico",7101492.78
"2726","MT",51,2023,5,"FU19 - Administração Geral",7859811.84
"2727","MT",51,2023,5,"FU19 - Demais Subfunções",14919952.34
"2728","MT",51,2023,6,"Ciência e Tecnologia",39524940.46
"2729","MT",51,2023,6,"Difusão do Conhecimento Científico e Tecnológico",13257458.8
"2730","MT",51,2023,6,"FU19 - Administração Geral",11667659.3
"2731","MT",51,2023,6,"FU19 - Demais Subfunções",14599822.36
"2732","MT",51,2024,1,"Ciência e Tecnologia",10132827.91
"2733","MT",51,2024,1,"Difusão do Conhecimento Científico e Tecnológico",2208427.5
"2734","MT",51,2024,1,"FU19 - Administração Geral",6940762.66
"2735","MT",51,2024,1,"FU19 - Demais Subfunções",983637.75
"2736","MT",51,2024,2,"Ciência e Tecnologia",17429852.77
"2737","MT",51,2024,2,"Difusão do Conhecimento Científico e Tecnológico",4566913.94
"2738","MT",51,2024,2,"FU19 - Administração Geral",7146835.39
"2739","MT",51,2024,2,"FU19 - Demais Subfunções",5716103.44
"2740","MT",51,2024,3,"Ciência e Tecnologia",19181870.7
"2741","MT",51,2024,3,"Difusão do Conhecimento Científico e Tecnológico",3845969.6
"2742","MT",51,2024,3,"FU19 - Administração Geral",9304329.12
"2743","MT",51,2024,3,"FU19 - Demais Subfunções",6031571.98
"2744","MT",51,2024,4,"Ciência e Tecnologia",28075658.16
"2745","MT",51,2024,4,"Desenvolvimento Científico",4011297.33
"2746","MT",51,2024,4,"Difusão do Conhecimento Científico e Tecnológico",3168909.76
"2747","MT",51,2024,4,"FU19 - Administração Geral",8360014.64
"2748","MT",51,2024,4,"FU19 - Demais Subfunções",12535436.43
"2749","MT",51,2024,5,"Ciência e Tecnologia",18285456.77
"2750","MT",51,2024,5,"Desenvolvimento Científico",455072.6
"2751","MT",51,2024,5,"Difusão do Conhecimento Científico e Tecnológico",3890078.77
"2752","MT",51,2024,5,"FU19 - Administração Geral",8457103.68
"2753","MT",51,2024,5,"FU19 - Demais Subfunções",5483201.72
"2754","MT",51,2024,6,"Ciência e Tecnologia",34384812.6
"2755","MT",51,2024,6,"Desenvolvimento Científico",250080
"2756","MT",51,2024,6,"Difusão do Conhecimento Científico e Tecnológico",8457394.58
"2757","MT",51,2024,6,"FU19 - Administração Geral",11318733.11
"2758","MT",51,2024,6,"FU19 - Demais Subfunções",14358604.91
"2759","MT",51,2025,1,"Ciência e Tecnologia",10648441.6
"2760","MT",51,2025,1,"Difusão do Conhecimento Científico e Tecnológico",1162118.71
"2761","MT",51,2025,1,"FU19 - Administração Geral",9252417.89
"2762","MT",51,2025,1,"FU19 - Demais Subfunções",233905
"2763","MT",51,2025,2,"Ciência e Tecnologia",17901963.71
"2764","MT",51,2025,2,"Desenvolvimento Científico",29700
"2765","MT",51,2025,2,"Difusão do Conhecimento Científico e Tecnológico",3511266.75
"2766","MT",51,2025,2,"FU19 - Administração Geral",9639894.64
"2767","MT",51,2025,2,"FU19 - Demais Subfunções",4721102.32
"2768","PA",15,2018,1,"Ciência e Tecnologia",3193281.53
"2769","PA",15,2018,1,"Desenvolvimento Científico",756001.69
"2770","PA",15,2018,1,"FU19 - Administração Geral",1919776.57
"2771","PA",15,2018,1,"FU19 - Demais Subfunções",517503.27
"2772","PA",15,2018,2,"Ciência e Tecnologia",5249903.56
"2773","PA",15,2018,2,"Desenvolvimento Científico",2367554.1
"2774","PA",15,2018,2,"FU19 - Administração Geral",2175850.81
"2775","PA",15,2018,2,"FU19 - Demais Subfunções",706498.65
"2776","PA",15,2018,3,"Ciência e Tecnologia",5382790.46
"2777","PA",15,2018,3,"Desenvolvimento Científico",2587210.81
"2778","PA",15,2018,3,"Difusão do Conhecimento Científico e Tecnológico",4935.6
"2779","PA",15,2018,3,"FU19 - Administração Geral",2270198.15
"2780","PA",15,2018,3,"FU19 - Demais Subfunções",520445.9
"2781","PA",15,2018,4,"Ciência e Tecnologia",7525533.39
"2782","PA",15,2018,4,"Desenvolvimento Científico",4345770.9
"2783","PA",15,2018,4,"Difusão do Conhecimento Científico e Tecnológico",359666.9
"2784","PA",15,2018,4,"FU19 - Administração Geral",2306597.74
"2785","PA",15,2018,4,"FU19 - Demais Subfunções",513497.85
"2786","PA",15,2018,5,"Ciência e Tecnologia",8331956.6
"2787","PA",15,2018,5,"Desenvolvimento Científico",5331885.11
"2788","PA",15,2018,5,"Difusão do Conhecimento Científico e Tecnológico",17328.37
"2789","PA",15,2018,5,"FU19 - Administração Geral",2163852.84
"2790","PA",15,2018,5,"FU19 - Demais Subfunções",818890.28
"2791","PA",15,2018,6,"Ciência e Tecnologia",7814531.2
"2792","PA",15,2018,6,"Desenvolvimento Científico",2177305.27
"2793","PA",15,2018,6,"Difusão do Conhecimento Científico e Tecnológico",4978.8
"2794","PA",15,2018,6,"FU19 - Administração Geral",3192146.93
"2795","PA",15,2018,6,"FU19 - Demais Subfunções",2440100.2
"2796","PA",15,2019,1,"Ciência e Tecnologia",2079665.55
"2797","PA",15,2019,1,"Desenvolvimento Científico",274924.5
"2798","PA",15,2019,1,"FU19 - Administração Geral",1563177.32
"2799","PA",15,2019,1,"FU19 - Demais Subfunções",241563.73
"2800","PA",15,2019,2,"Ciência e Tecnologia",6390920.52
"2801","PA",15,2019,2,"Desenvolvimento Científico",3764449.3
"2802","PA",15,2019,2,"Difusão do Conhecimento Científico e Tecnológico",15000
"2803","PA",15,2019,2,"FU19 - Administração Geral",2289458.61
"2804","PA",15,2019,2,"FU19 - Demais Subfunções",322012.61
"2805","PA",15,2019,3,"Ciência e Tecnologia",7132654.79
"2806","PA",15,2019,3,"Desenvolvimento Científico",4250675.4
"2807","PA",15,2019,3,"FU19 - Administração Geral",2370080.58
"2808","PA",15,2019,3,"FU19 - Demais Subfunções",511898.81
"2809","PA",15,2019,4,"Ciência e Tecnologia",5065418.15
"2810","PA",15,2019,4,"Desenvolvimento Científico",2063131.96
"2811","PA",15,2019,4,"Difusão do Conhecimento Científico e Tecnológico",34058.78
"2812","PA",15,2019,4,"FU19 - Administração Geral",2340008.56
"2813","PA",15,2019,4,"FU19 - Demais Subfunções",628218.85
"2814","PA",15,2019,5,"Ciência e Tecnologia",13986279.15
"2815","PA",15,2019,5,"Desenvolvimento Científico",6471921.52
"2816","PA",15,2019,5,"Difusão do Conhecimento Científico e Tecnológico",228980.98
"2817","PA",15,2019,5,"FU19 - Administração Geral",2910737.69
"2818","PA",15,2019,5,"FU19 - Demais Subfunções",4374638.96
"2819","PA",15,2019,6,"Ciência e Tecnologia",12725713.59
"2820","PA",15,2019,6,"Desenvolvimento Científico",5609072.16
"2821","PA",15,2019,6,"Difusão do Conhecimento Científico e Tecnológico",1255897.03
"2822","PA",15,2019,6,"FU19 - Administração Geral",3600594.7
"2823","PA",15,2019,6,"FU19 - Demais Subfunções",2260149.7
"2824","PA",15,2020,1,"Ciência e Tecnologia",2893002.77
"2825","PA",15,2020,1,"Desenvolvimento Científico",9325.96
"2826","PA",15,2020,1,"Difusão do Conhecimento Científico e Tecnológico",7636.54
"2827","PA",15,2020,1,"FU19 - Administração Geral",2226783.61
"2828","PA",15,2020,1,"FU19 - Demais Subfunções",649256.66
"2829","PA",15,2020,2,"Ciência e Tecnologia",5539729.98
"2830","PA",15,2020,2,"Desenvolvimento Científico",2368758.88
"2831","PA",15,2020,2,"Difusão do Conhecimento Científico e Tecnológico",6374.39
"2832","PA",15,2020,2,"FU19 - Administração Geral",2271210.16
"2833","PA",15,2020,2,"FU19 - Demais Subfunções",893386.55
"2834","PA",15,2020,3,"Ciência e Tecnologia",6712068.88
"2835","PA",15,2020,3,"Desenvolvimento Científico",3682099.27
"2836","PA",15,2020,3,"Difusão do Conhecimento Científico e Tecnológico",920
"2837","PA",15,2020,3,"FU19 - Administração Geral",2298908.51
"2838","PA",15,2020,3,"FU19 - Demais Subfunções",730141.1
"2839","PA",15,2020,4,"Ciência e Tecnologia",5737326.12
"2840","PA",15,2020,4,"Desenvolvimento Científico",2337450.78
"2841","PA",15,2020,4,"Difusão do Conhecimento Científico e Tecnológico",276
"2842","PA",15,2020,4,"FU19 - Administração Geral",2423367.19
"2843","PA",15,2020,4,"FU19 - Demais Subfunções",976232.15
"2844","PA",15,2020,5,"Ciência e Tecnologia",11902362.6
"2845","PA",15,2020,5,"Desenvolvimento Científico",3347048.8
"2846","PA",15,2020,5,"FU19 - Administração Geral",3156031.92
"2847","PA",15,2020,5,"FU19 - Demais Subfunções",5399281.88
"2848","PA",15,2020,6,"Ciência e Tecnologia",22755154.16
"2849","PA",15,2020,6,"Desenvolvimento Científico",14220864.98
"2850","PA",15,2020,6,"FU19 - Administração Geral",3624843.4
"2851","PA",15,2020,6,"FU19 - Demais Subfunções",4909445.78
"2852","PA",15,2021,1,"Ciência e Tecnologia",3093222.29
"2853","PA",15,2021,1,"Desenvolvimento Científico",569288.02
"2854","PA",15,2021,1,"FU19 - Administração Geral",2116812.95
"2855","PA",15,2021,1,"FU19 - Demais Subfunções",407121.32
"2856","PA",15,2021,2,"Ciência e Tecnologia",9357075.74
"2857","PA",15,2021,2,"Desenvolvimento Científico",4271135.27
"2858","PA",15,2021,2,"FU19 - Administração Geral",2425820.22
"2859","PA",15,2021,2,"FU19 - Demais Subfunções",2660120.25
"2860","PA",15,2021,3,"Ciência e Tecnologia",13522485.4
"2861","PA",15,2021,3,"Desenvolvimento Científico",10643697.75
"2862","PA",15,2021,3,"FU19 - Administração Geral",2377704.57
"2863","PA",15,2021,3,"FU19 - Demais Subfunções",501083.08
"2864","PA",15,2021,4,"Ciência e Tecnologia",21843462.43
"2865","PA",15,2021,4,"Desenvolvimento Científico",12240119.52
"2866","PA",15,2021,4,"FU19 - Administração Geral",2567881.24
"2867","PA",15,2021,4,"FU19 - Demais Subfunções",7035461.67
"2868","PA",15,2021,5,"Ciência e Tecnologia",13694781.6
"2869","PA",15,2021,5,"Desenvolvimento Científico",8588108.28
"2870","PA",15,2021,5,"Difusão do Conhecimento Científico e Tecnológico",1661.66
"2871","PA",15,2021,5,"FU19 - Administração Geral",3431869.8
"2872","PA",15,2021,5,"FU19 - Demais Subfunções",1673141.86
"2873","PA",15,2021,6,"Ciência e Tecnologia",73019809.97
"2874","PA",15,2021,6,"Desenvolvimento Científico",29381643.66
"2875","PA",15,2021,6,"Difusão do Conhecimento Científico e Tecnológico",25000
"2876","PA",15,2021,6,"FU19 - Administração Geral",3321424.14
"2877","PA",15,2021,6,"FU19 - Demais Subfunções",40291742.17
"2878","PA",15,2022,1,"Ciência e Tecnologia",3550878.44
"2879","PA",15,2022,1,"Desenvolvimento Científico",505578.34
